@HD	VN:1.6
@SQ	SN:Contig005504_C_parapsilosis_CDC317	LN:898305	M5:e984704923a1a20d09ff8f42fc5d4404	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig005569_C_parapsilosis_CDC317	LN:2235583	M5:f4efb2243aa065c7c3dcc7261b5b9212	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig005806_C_parapsilosis_CDC317	LN:1039767	M5:d21cf10f877289c51c2d58a1cdcd4277	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig005807_C_parapsilosis_CDC317	LN:2091826	M5:7a239b7fb56c6342271a3e8d71739bfd	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig005809_C_parapsilosis_CDC317	LN:3023470	M5:671f162f0793223cb1a51815caa73b21	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig006110_C_parapsilosis_CDC317	LN:957321	M5:13dcfd81290ee2d847806309da48b8ba	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig006139_C_parapsilosis_CDC317	LN:962442	M5:51048d416742f3cc1a9a881d93cf7318	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig006372_C_parapsilosis_CDC317	LN:1789679	M5:b4e2b46d47e6e2d2a68d56e66d1caef8	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:mito_C_parapsilosis_CDC317	LN:31781	M5:154da44485e3d21c2a32288e05f71f67	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
CONTIG	START	END	GC_CONTENT
Contig005809_C_parapsilosis_CDC317	487723	488282	0.367857
Contig005809_C_parapsilosis_CDC317	488473	489255	0.395913
Contig005809_C_parapsilosis_CDC317	489602	490993	0.338362
Contig005809_C_parapsilosis_CDC317	491017	492642	0.354859
Contig005809_C_parapsilosis_CDC317	493603	494151	0.415301
Contig005809_C_parapsilosis_CDC317	494382	495356	0.385641
Contig005809_C_parapsilosis_CDC317	496733	498616	0.352972
Contig005809_C_parapsilosis_CDC317	500690	501688	0.392392
Contig005809_C_parapsilosis_CDC317	502092	502646	0.419820
Contig005809_C_parapsilosis_CDC317	503290	504132	0.364176
Contig005809_C_parapsilosis_CDC317	504189	505849	0.357616
Contig005809_C_parapsilosis_CDC317	506628	507221	0.387205
Contig005809_C_parapsilosis_CDC317	507291	510194	0.381543
Contig005809_C_parapsilosis_CDC317	511020	513113	0.364852
Contig005809_C_parapsilosis_CDC317	513307	515286	0.428283
Contig005809_C_parapsilosis_CDC317	515714	516703	0.347475
Contig005809_C_parapsilosis_CDC317	518769	520529	0.384441
Contig005809_C_parapsilosis_CDC317	520831	521751	0.385451
Contig005809_C_parapsilosis_CDC317	521928	523115	0.366162
Contig005809_C_parapsilosis_CDC317	523292	524047	0.406085
Contig005809_C_parapsilosis_CDC317	524191	527949	0.424049
Contig005809_C_parapsilosis_CDC317	528736	530565	0.389617
Contig005809_C_parapsilosis_CDC317	531185	532996	0.386313
Contig005809_C_parapsilosis_CDC317	533058	535463	0.382377
Contig005809_C_parapsilosis_CDC317	535889	536827	0.388711
Contig005809_C_parapsilosis_CDC317	537745	540705	0.387369
Contig005809_C_parapsilosis_CDC317	543392	544678	0.404040
Contig005809_C_parapsilosis_CDC317	544871	546253	0.420824
Contig005809_C_parapsilosis_CDC317	546385	547143	0.379447
Contig005809_C_parapsilosis_CDC317	547497	549161	0.396396
Contig005809_C_parapsilosis_CDC317	549525	551690	0.369344
Contig005809_C_parapsilosis_CDC317	556037	557119	0.431210
Contig005809_C_parapsilosis_CDC317	557399	557740	0.461988
Contig005809_C_parapsilosis_CDC317	558730	559059	0.390909
Contig005809_C_parapsilosis_CDC317	560311	560634	0.422840
Contig005809_C_parapsilosis_CDC317	562223	562602	0.407895
Contig005809_C_parapsilosis_CDC317	562730	567231	0.391382
Contig005809_C_parapsilosis_CDC317	567620	569413	0.413601
Contig005809_C_parapsilosis_CDC317	570609	572504	0.438819
Contig005809_C_parapsilosis_CDC317	577785	580124	0.392735
Contig005809_C_parapsilosis_CDC317	583639	584793	0.424242
Contig005809_C_parapsilosis_CDC317	585164	585694	0.427495
Contig005809_C_parapsilosis_CDC317	585850	587883	0.379056
Contig005809_C_parapsilosis_CDC317	587930	589273	0.417411
Contig005809_C_parapsilosis_CDC317	590139	590786	0.371914
Contig005809_C_parapsilosis_CDC317	590839	591471	0.398104
Contig005809_C_parapsilosis_CDC317	591762	594374	0.384615
Contig005809_C_parapsilosis_CDC317	594663	596588	0.413292
Contig005809_C_parapsilosis_CDC317	596623	599454	0.401836
Contig005809_C_parapsilosis_CDC317	600260	601948	0.393132
Contig005809_C_parapsilosis_CDC317	602093	603379	0.407925
Contig005809_C_parapsilosis_CDC317	607117	608328	0.372112
Contig005809_C_parapsilosis_CDC317	608484	609716	0.390916
Contig005809_C_parapsilosis_CDC317	611256	612635	0.382609
Contig005809_C_parapsilosis_CDC317	613873	614283	0.408759
Contig005809_C_parapsilosis_CDC317	615539	617272	0.408304
Contig005809_C_parapsilosis_CDC317	617452	618585	0.388007
Contig005809_C_parapsilosis_CDC317	618723	619184	0.370130
Contig005809_C_parapsilosis_CDC317	619563	620420	0.382284
Contig005809_C_parapsilosis_CDC317	620451	623576	0.420665
Contig005809_C_parapsilosis_CDC317	625075	626718	0.405718
Contig005809_C_parapsilosis_CDC317	627877	634503	0.396710
Contig005809_C_parapsilosis_CDC317	634660	635934	0.406275
Contig005809_C_parapsilosis_CDC317	636118	636801	0.387427
Contig005809_C_parapsilosis_CDC317	637525	638676	0.406250
Contig005809_C_parapsilosis_CDC317	638959	640575	0.366110
Contig005809_C_parapsilosis_CDC317	640781	641092	0.362179
Contig005809_C_parapsilosis_CDC317	641894	642304	0.394161
Contig005809_C_parapsilosis_CDC317	644695	645156	0.422078
Contig005809_C_parapsilosis_CDC317	645254	646129	0.381279
Contig005809_C_parapsilosis_CDC317	646586	648727	0.379552
Contig005809_C_parapsilosis_CDC317	648745	649017	0.388278
Contig005809_C_parapsilosis_CDC317	649158	651035	0.384984
Contig005809_C_parapsilosis_CDC317	651976	653709	0.412341
Contig005809_C_parapsilosis_CDC317	655095	657452	0.379559
Contig005809_C_parapsilosis_CDC317	658179	660074	0.393987
Contig005809_C_parapsilosis_CDC317	660216	661229	0.396450
Contig005809_C_parapsilosis_CDC317	662201	662632	0.349537
Contig005809_C_parapsilosis_CDC317	663116	664633	0.355731
Contig005809_C_parapsilosis_CDC317	664970	666601	0.342525
Contig005809_C_parapsilosis_CDC317	668787	669899	0.382749
Contig005809_C_parapsilosis_CDC317	671253	672812	0.354487
Contig005809_C_parapsilosis_CDC317	672971	676105	0.408931
Contig005809_C_parapsilosis_CDC317	676443	679025	0.398761
Contig005809_C_parapsilosis_CDC317	679050	679940	0.395062
Contig005809_C_parapsilosis_CDC317	680099	680806	0.377119
Contig005809_C_parapsilosis_CDC317	680969	681244	0.423913
Contig005809_C_parapsilosis_CDC317	681326	682480	0.372294
Contig005809_C_parapsilosis_CDC317	682592	684049	0.395062
Contig005809_C_parapsilosis_CDC317	684896	686035	0.413158
Contig005809_C_parapsilosis_CDC317	686752	687903	0.427083
Contig005809_C_parapsilosis_CDC317	689148	690956	0.396352
Contig005809_C_parapsilosis_CDC317	691381	692979	0.429018
Contig005809_C_parapsilosis_CDC317	693700	695061	0.372981
Contig005809_C_parapsilosis_CDC317	696084	698213	0.400939
Contig005809_C_parapsilosis_CDC317	698295	699845	0.388137
Contig005809_C_parapsilosis_CDC317	700213	701751	0.391163
Contig005809_C_parapsilosis_CDC317	703004	705041	0.398921
Contig005809_C_parapsilosis_CDC317	707110	708678	0.378585
Contig005809_C_parapsilosis_CDC317	708909	712580	0.392429
Contig005809_C_parapsilosis_CDC317	720718	722154	0.380654
Contig005809_C_parapsilosis_CDC317	724676	726103	0.374650
Contig005809_C_parapsilosis_CDC317	726522	730151	0.396970
Contig005809_C_parapsilosis_CDC317	730464	730940	0.457023
Contig005809_C_parapsilosis_CDC317	732344	734023	0.403571
Contig005809_C_parapsilosis_CDC317	734184	734606	0.399527
Contig005809_C_parapsilosis_CDC317	735056	735748	0.417027
Contig005809_C_parapsilosis_CDC317	736386	737546	0.401378
Contig005809_C_parapsilosis_CDC317	738458	739246	0.391635
Contig005809_C_parapsilosis_CDC317	739558	741063	0.418327
Contig005809_C_parapsilosis_CDC317	741081	741734	0.370031
Contig005809_C_parapsilosis_CDC317	741938	746821	0.409500
Contig005809_C_parapsilosis_CDC317	746909	747919	0.385757
Contig005809_C_parapsilosis_CDC317	748029	750865	0.437434
Contig005809_C_parapsilosis_CDC317	751058	751669	0.485294
Contig005809_C_parapsilosis_CDC317	751871	752313	0.390519
Contig005809_C_parapsilosis_CDC317	752822	753199	0.383598
Contig005809_C_parapsilosis_CDC317	754112	757756	0.398628
Contig005809_C_parapsilosis_CDC317	758544	759902	0.421634
Contig005809_C_parapsilosis_CDC317	760613	761530	0.375817
Contig005809_C_parapsilosis_CDC317	761778	764084	0.384049
Contig005809_C_parapsilosis_CDC317	764310	764701	0.426020
Contig005809_C_parapsilosis_CDC317	764954	765979	0.409357
Contig005809_C_parapsilosis_CDC317	766305	767873	0.385596
Contig005809_C_parapsilosis_CDC317	770237	773389	0.394545
Contig005809_C_parapsilosis_CDC317	773530	773739	0.376190
Contig005809_C_parapsilosis_CDC317	773770	776292	0.373365
Contig005809_C_parapsilosis_CDC317	776473	778248	0.355293
Contig005809_C_parapsilosis_CDC317	779126	780643	0.387352
Contig005809_C_parapsilosis_CDC317	780730	781020	0.378007
Contig005809_C_parapsilosis_CDC317	781173	782630	0.391632
Contig005809_C_parapsilosis_CDC317	782904	784328	0.392281
Contig005809_C_parapsilosis_CDC317	784480	785922	0.422037
Contig005809_C_parapsilosis_CDC317	788007	790249	0.378957
Contig005809_C_parapsilosis_CDC317	790893	792041	0.422106
Contig005809_C_parapsilosis_CDC317	792678	794009	0.419670
Contig005809_C_parapsilosis_CDC317	794206	795246	0.397695
Contig005809_C_parapsilosis_CDC317	795492	796580	0.379247
Contig005809_C_parapsilosis_CDC317	798271	799056	0.505089
Contig005809_C_parapsilosis_CDC317	799177	800031	0.389474
Contig005809_C_parapsilosis_CDC317	800828	801271	0.425676
Contig005809_C_parapsilosis_CDC317	801908	803017	0.412613
Contig005809_C_parapsilosis_CDC317	804016	805521	0.405046
Contig005809_C_parapsilosis_CDC317	806685	808610	0.423157
Contig005809_C_parapsilosis_CDC317	809684	812617	0.367076
Contig005809_C_parapsilosis_CDC317	812799	816881	0.386725
Contig005809_C_parapsilosis_CDC317	818175	818507	0.411411
Contig005809_C_parapsilosis_CDC317	818720	819166	0.362416
Contig005809_C_parapsilosis_CDC317	819441	820016	0.409722
Contig005809_C_parapsilosis_CDC317	820431	822020	0.382390
Contig005809_C_parapsilosis_CDC317	822258	822524	0.389513
Contig005809_C_parapsilosis_CDC317	823119	827108	0.411028
Contig005809_C_parapsilosis_CDC317	827344	828087	0.401882
Contig005809_C_parapsilosis_CDC317	828915	829070	0.384615
Contig005809_C_parapsilosis_CDC317	829301	829624	0.422840
Contig005809_C_parapsilosis_CDC317	829949	830362	0.405797
Contig005809_C_parapsilosis_CDC317	830783	832744	0.372579
Contig005809_C_parapsilosis_CDC317	832924	833670	0.401606
Contig005809_C_parapsilosis_CDC317	835797	835961	0.381818
Contig005809_C_parapsilosis_CDC317	836831	838174	0.410714
Contig005809_C_parapsilosis_CDC317	840548	841378	0.424789
Contig005809_C_parapsilosis_CDC317	843032	843844	0.382534
Contig005809_C_parapsilosis_CDC317	843970	845787	0.382288
Contig005809_C_parapsilosis_CDC317	846322	847095	0.396641
Contig005809_C_parapsilosis_CDC317	847161	847781	0.383253
Contig005809_C_parapsilosis_CDC317	848410	849390	0.333333
Contig005809_C_parapsilosis_CDC317	849649	851211	0.374280
Contig005809_C_parapsilosis_CDC317	851924	853504	0.372549
Contig005809_C_parapsilosis_CDC317	855411	856562	0.389757
Contig005809_C_parapsilosis_CDC317	856637	857479	0.385528
Contig005809_C_parapsilosis_CDC317	857612	858100	0.378323
Contig005809_C_parapsilosis_CDC317	858161	859582	0.369198
Contig005809_C_parapsilosis_CDC317	860708	861847	0.420175
Contig005809_C_parapsilosis_CDC317	862193	863482	0.378295
Contig005809_C_parapsilosis_CDC317	863697	865886	0.372146
Contig005809_C_parapsilosis_CDC317	866217	868646	0.385185
Contig005809_C_parapsilosis_CDC317	871280	872017	0.399729
Contig005809_C_parapsilosis_CDC317	872401	878154	0.376955
Contig005809_C_parapsilosis_CDC317	878262	880952	0.380899
Contig005809_C_parapsilosis_CDC317	881675	882481	0.434944
Contig005809_C_parapsilosis_CDC317	882660	884498	0.386079
Contig005809_C_parapsilosis_CDC317	888758	890140	0.379610
Contig005809_C_parapsilosis_CDC317	891175	893958	0.408405
Contig005809_C_parapsilosis_CDC317	894244	897021	0.405328
Contig005809_C_parapsilosis_CDC317	898069	900069	0.380310
Contig005809_C_parapsilosis_CDC317	900706	901203	0.417671
Contig005809_C_parapsilosis_CDC317	901566	902174	0.382594
Contig005809_C_parapsilosis_CDC317	903383	905497	0.417967
Contig005809_C_parapsilosis_CDC317	905831	907945	0.417494
Contig005809_C_parapsilosis_CDC317	908061	909347	0.434343
Contig005809_C_parapsilosis_CDC317	909590	910486	0.409142
Contig005809_C_parapsilosis_CDC317	910648	911157	0.386275
Contig005809_C_parapsilosis_CDC317	911328	911987	0.418182
Contig005809_C_parapsilosis_CDC317	912508	913362	0.410526
Contig005809_C_parapsilosis_CDC317	914496	915359	0.398148
Contig005809_C_parapsilosis_CDC317	915855	918629	0.379459
Contig005809_C_parapsilosis_CDC317	918754	919314	0.363636
Contig005809_C_parapsilosis_CDC317	919504	922002	0.408163
Contig005809_C_parapsilosis_CDC317	922058	923413	0.388643
Contig005809_C_parapsilosis_CDC317	923724	927173	0.406667
Contig005809_C_parapsilosis_CDC317	927577	928803	0.400978
Contig005809_C_parapsilosis_CDC317	929105	930424	0.421970
Contig005809_C_parapsilosis_CDC317	930530	932626	0.385312
Contig005809_C_parapsilosis_CDC317	934312	935085	0.410853
Contig005809_C_parapsilosis_CDC317	935303	937732	0.372428
Contig005809_C_parapsilosis_CDC317	937754	939433	0.429167
Contig005809_C_parapsilosis_CDC317	939525	940361	0.397849
Contig005809_C_parapsilosis_CDC317	940528	941172	0.367442
Contig005809_C_parapsilosis_CDC317	942730	943857	0.375887
Contig005809_C_parapsilosis_CDC317	945788	947401	0.392813
Contig005809_C_parapsilosis_CDC317	947621	948952	0.421922
Contig005809_C_parapsilosis_CDC317	948961	949593	0.412322
Contig005809_C_parapsilosis_CDC317	949756	951414	0.418927
Contig005809_C_parapsilosis_CDC317	951576	953819	0.409982
Contig005809_C_parapsilosis_CDC317	953961	954659	0.432046
Contig005809_C_parapsilosis_CDC317	955672	956643	0.401235
Contig005809_C_parapsilosis_CDC317	957035	959875	0.407251
Contig005809_C_parapsilosis_CDC317	960386	960949	0.397163
Contig005809_C_parapsilosis_CDC317	961142	961978	0.384707
Contig005809_C_parapsilosis_CDC317	962628	964230	0.412976
Contig005809_C_parapsilosis_CDC317	964463	965230	0.397135
Contig005809_C_parapsilosis_CDC317	965265	967760	0.370593
Contig005809_C_parapsilosis_CDC317	968021	969907	0.414414
Contig005809_C_parapsilosis_CDC317	970004	971551	0.399225
Contig005809_C_parapsilosis_CDC317	971726	973126	0.395432
Contig005809_C_parapsilosis_CDC317	973252	974028	0.400257
Contig005809_C_parapsilosis_CDC317	974139	974985	0.409681
Contig005809_C_parapsilosis_CDC317	975314	978550	0.406549
Contig005809_C_parapsilosis_CDC317	979117	979707	0.397631
Contig005809_C_parapsilosis_CDC317	980409	981893	0.394613
Contig005809_C_parapsilosis_CDC317	983092	985896	0.398217
Contig005809_C_parapsilosis_CDC317	985969	986445	0.423480
Contig005809_C_parapsilosis_CDC317	986759	987148	0.392308
Contig005809_C_parapsilosis_CDC317	987284	988933	0.402424
Contig005809_C_parapsilosis_CDC317	989740	990621	0.447846
Contig005809_C_parapsilosis_CDC317	990779	991861	0.383195
Contig005809_C_parapsilosis_CDC317	991882	992250	0.420054
Contig005809_C_parapsilosis_CDC317	992562	993383	0.363747
Contig005809_C_parapsilosis_CDC317	993603	994751	0.390775
Contig005809_C_parapsilosis_CDC317	996106	998001	0.392932
Contig005809_C_parapsilosis_CDC317	998007	1000025	0.380386
Contig005809_C_parapsilosis_CDC317	1000937	1002388	0.384986
Contig005809_C_parapsilosis_CDC317	1003821	1006088	0.397266
Contig005809_C_parapsilosis_CDC317	1011495	1012358	0.353009
Contig005809_C_parapsilosis_CDC317	1013660	1016422	0.422729
Contig005809_C_parapsilosis_CDC317	1016966	1018825	0.367204
Contig005809_C_parapsilosis_CDC317	1018888	1019862	0.435897
Contig005809_C_parapsilosis_CDC317	1019995	1021050	0.430871
Contig005809_C_parapsilosis_CDC317	1021339	1022406	0.410112
Contig005809_C_parapsilosis_CDC317	1022579	1023415	0.461171
Contig005809_C_parapsilosis_CDC317	1024360	1025742	0.420824
Contig005809_C_parapsilosis_CDC317	1025774	1026823	0.400952
Contig005809_C_parapsilosis_CDC317	1027256	1029304	0.422645
Contig005809_C_parapsilosis_CDC317	1032216	1034510	0.431373
Contig005809_C_parapsilosis_CDC317	1037060	1038181	0.411765
Contig005809_C_parapsilosis_CDC317	1040434	1041780	0.429102
Contig005809_C_parapsilosis_CDC317	1041928	1044507	0.403101
Contig005809_C_parapsilosis_CDC317	1053950	1055554	0.406854
Contig005809_C_parapsilosis_CDC317	1055612	1059589	0.392660
Contig005809_C_parapsilosis_CDC317	1059788	1061122	0.414232
Contig005809_C_parapsilosis_CDC317	1061142	1061423	0.414894
Contig005809_C_parapsilosis_CDC317	1061675	1064785	0.386050
Contig005809_C_parapsilosis_CDC317	1064835	1065965	0.370469
Contig005809_C_parapsilosis_CDC317	1066884	1069058	0.400920
Contig005809_C_parapsilosis_CDC317	1069142	1069750	0.394089
Contig005809_C_parapsilosis_CDC317	1069927	1071078	0.428819
Contig005809_C_parapsilosis_CDC317	1071364	1074642	0.403172
Contig005809_C_parapsilosis_CDC317	1074724	1076058	0.408240
Contig005809_C_parapsilosis_CDC317	1076350	1076871	0.413793
Contig005809_C_parapsilosis_CDC317	1077129	1077965	0.414576
Contig005809_C_parapsilosis_CDC317	1078033	1080879	0.394450
Contig005809_C_parapsilosis_CDC317	1081212	1083584	0.442478
Contig005809_C_parapsilosis_CDC317	1083927	1085579	0.371446
Contig005809_C_parapsilosis_CDC317	1085729	1086349	0.446055
Contig005809_C_parapsilosis_CDC317	1088041	1088415	0.450667
Contig005809_C_parapsilosis_CDC317	1089578	1091926	0.427842
Contig005809_C_parapsilosis_CDC317	1093579	1093974	0.404040
Contig005809_C_parapsilosis_CDC317	1094544	1096943	0.402083
Contig005809_C_parapsilosis_CDC317	1097028	1098590	0.382598
Contig005809_C_parapsilosis_CDC317	1098831	1100321	0.378940
Contig005809_C_parapsilosis_CDC317	1100646	1101674	0.392614
Contig005809_C_parapsilosis_CDC317	1102484	1103581	0.357923
Contig005809_C_parapsilosis_CDC317	1104644	1106470	0.406678
Contig005809_C_parapsilosis_CDC317	1106591	1108054	0.376366
Contig005809_C_parapsilosis_CDC317	1109443	1110420	0.375256
Contig005809_C_parapsilosis_CDC317	1111052	1117711	0.378078
Contig005809_C_parapsilosis_CDC317	1117878	1119503	0.364699
Contig005809_C_parapsilosis_CDC317	1119598	1120920	0.386243
Contig005809_C_parapsilosis_CDC317	1121021	1121494	0.352321
Contig005809_C_parapsilosis_CDC317	1123159	1127550	0.366120
Contig005809_C_parapsilosis_CDC317	1128616	1131693	0.396361
Contig005809_C_parapsilosis_CDC317	1131978	1132193	0.361111
Contig005809_C_parapsilosis_CDC317	1132312	1134300	0.318753
Contig005809_C_parapsilosis_CDC317	1134552	1135619	0.342697
Contig005809_C_parapsilosis_CDC317	1135893	1136681	0.348542
Contig005809_C_parapsilosis_CDC317	1137877	1138704	0.386473
Contig005809_C_parapsilosis_CDC317	1139067	1141445	0.382514
Contig005809_C_parapsilosis_CDC317	1141807	1142535	0.392318
Contig005809_C_parapsilosis_CDC317	1143702	1145492	0.386376
Contig005809_C_parapsilosis_CDC317	1146014	1148329	0.372625
Contig005809_C_parapsilosis_CDC317	1149116	1156381	0.399670
Contig005809_C_parapsilosis_CDC317	1156414	1157223	0.420988
Contig005809_C_parapsilosis_CDC317	1157974	1158783	0.407407
Contig005809_C_parapsilosis_CDC317	1159119	1160918	0.379444
Contig005809_C_parapsilosis_CDC317	1161065	1162126	0.376648
Contig005809_C_parapsilosis_CDC317	1162219	1162632	0.400966
Contig005809_C_parapsilosis_CDC317	1163012	1167568	0.397411
Contig005809_C_parapsilosis_CDC317	1169720	1170079	0.416667
Contig005809_C_parapsilosis_CDC317	1171007	1171885	0.391354
Contig005809_C_parapsilosis_CDC317	1172144	1175029	0.415454
Contig005809_C_parapsilosis_CDC317	1175071	1176321	0.386091
Contig005809_C_parapsilosis_CDC317	1176486	1177805	0.384848
Contig005809_C_parapsilosis_CDC317	1177993	1179834	0.400651
Contig005809_C_parapsilosis_CDC317	1180337	1181176	0.373810
Contig005809_C_parapsilosis_CDC317	1181434	1182519	0.374770
Contig005809_C_parapsilosis_CDC317	1185507	1187879	0.414665
Contig005809_C_parapsilosis_CDC317	1188259	1188642	0.385417
Contig005809_C_parapsilosis_CDC317	1188875	1191247	0.399494
Contig005809_C_parapsilosis_CDC317	1191822	1193189	0.383041
Contig005809_C_parapsilosis_CDC317	1193319	1193795	0.421384
Contig005809_C_parapsilosis_CDC317	1194148	1197903	0.395634
Contig005809_C_parapsilosis_CDC317	1197934	1198737	0.394279
Contig005809_C_parapsilosis_CDC317	1198972	1201248	0.414141
Contig005809_C_parapsilosis_CDC317	1201299	1202369	0.400560
Contig005809_C_parapsilosis_CDC317	1202819	1204612	0.380156
Contig005809_C_parapsilosis_CDC317	1205912	1206766	0.391813
Contig005809_C_parapsilosis_CDC317	1207170	1209008	0.361610
Contig005809_C_parapsilosis_CDC317	1209504	1210361	0.403263
Contig005809_C_parapsilosis_CDC317	1210959	1212356	0.402718
Contig005809_C_parapsilosis_CDC317	1212643	1213170	0.429924
Contig005809_C_parapsilosis_CDC317	1213377	1215365	0.421317
Contig005809_C_parapsilosis_CDC317	1216417	1217195	0.365854
Contig005809_C_parapsilosis_CDC317	1217881	1219425	0.412298
Contig005809_C_parapsilosis_CDC317	1219448	1219756	0.317152
Contig005809_C_parapsilosis_CDC317	1220098	1220268	0.391813
Contig005809_C_parapsilosis_CDC317	1220962	1223274	0.385646
Contig005809_C_parapsilosis_CDC317	1223481	1224566	0.491713
Contig005809_C_parapsilosis_CDC317	1226150	1227580	0.366177
Contig005809_C_parapsilosis_CDC317	1227629	1230229	0.393310
Contig005809_C_parapsilosis_CDC317	1230971	1232563	0.392341
Contig005809_C_parapsilosis_CDC317	1232629	1234107	0.416498
Contig005809_C_parapsilosis_CDC317	1238153	1241098	0.382553
Contig005809_C_parapsilosis_CDC317	1242038	1242745	0.409605
Contig005809_C_parapsilosis_CDC317	1243493	1245631	0.395979
Contig005809_C_parapsilosis_CDC317	1245745	1248147	0.409904
Contig005809_C_parapsilosis_CDC317	1249494	1251668	0.416552
Contig005809_C_parapsilosis_CDC317	1258514	1259677	0.378866
Contig005809_C_parapsilosis_CDC317	1262895	1265753	0.380902
Contig005809_C_parapsilosis_CDC317	1265872	1267329	0.393004
Contig005809_C_parapsilosis_CDC317	1268237	1269130	0.393736
Contig005809_C_parapsilosis_CDC317	1269293	1270285	0.355488
Contig005809_C_parapsilosis_CDC317	1270331	1271623	0.420727
Contig005809_C_parapsilosis_CDC317	1271789	1273042	0.397927
Contig005809_C_parapsilosis_CDC317	1274697	1275428	0.368852
Contig005809_C_parapsilosis_CDC317	1275677	1280101	0.384633
Contig005809_C_parapsilosis_CDC317	1281679	1283322	0.366788
Contig005809_C_parapsilosis_CDC317	1284988	1285695	0.406780
Contig005809_C_parapsilosis_CDC317	1286036	1286608	0.369983
Contig005809_C_parapsilosis_CDC317	1286662	1287483	0.384428
Contig005809_C_parapsilosis_CDC317	1291411	1295349	0.407718
Contig005809_C_parapsilosis_CDC317	1295451	1295849	0.418546
Contig005809_C_parapsilosis_CDC317	1296156	1297694	0.403509
Contig005809_C_parapsilosis_CDC317	1297889	1298755	0.391003
Contig005809_C_parapsilosis_CDC317	1299085	1299762	0.398230
Contig005809_C_parapsilosis_CDC317	1301334	1303535	0.392371
